country,country_code,date,for_treas_pos,for_treas_net,for_lt_treas_pos,for_lt_treas_net,for_lt_treas_valchg,for_st_treas_pos,for_st_treas_net
Panama,31887.0,2022-10-01,6013.0,,2665.0,,,3348.0,105.0
Panama,31887.0,2022-11-01,6352.0,,2700.0,,,3652.0,304.0
Panama,31887.0,2022-12-01,6947.0,,2829.0,,,4118.0,466.0
Panama,31887.0,2023-01-01,7978.0,,2863.0,,,5115.0,997.0
Panama,31887.0,2023-02-01,8019.0,138.0,2857.0,91.0,-26.0,5162.0,47.0
Panama,31887.0,2023-03-01,8486.0,462.0,3004.0,142.0,37.0,5482.0,320.0
Panama,31887.0,2023-04-01,8249.0,-283.0,3235.0,185.0,36.0,5014.0,-468.0
Panama,31887.0,2023-05-01,9219.0,1132.0,3375.0,302.0,-36.0,5844.0,830.0
Panama,31887.0,2023-06-01,9521.0,232.0,3490.0,45.0,34.0,6031.0,187.0
Panama,31887.0,2023-07-01,9370.0,-117.0,3492.0,36.0,10.0,5878.0,-153.0
Panama,31887.0,2023-08-01,9592.0,299.0,3541.0,126.0,-14.0,6051.0,173.0
Panama,31887.0,2023-09-01,9634.0,31.0,3598.0,46.0,10.0,6036.0,-15.0
Panama,31887.0,2023-10-01,9786.0,244.0,3440.0,-66.0,-18.0,6346.0,310.0
Panama,31887.0,2023-11-01,9777.0,3.0,3714.0,286.0,38.0,6063.0,-283.0
Panama,31887.0,2023-12-01,10341.0,533.0,4084.0,339.0,24.0,6257.0,194.0
Panama,31887.0,2024-01-01,10416.0,200.0,4027.0,68.0,-76.0,6389.0,132.0
Panama,31887.0,2024-02-01,10480.0,146.0,4064.0,119.0,6.0,6416.0,27.0
Panama,31887.0,2024-03-01,11344.0,883.0,4101.0,56.0,-33.0,7243.0,827.0
Panama,31887.0,2024-04-01,10720.0,-604.0,4085.0,4.0,-7.0,6635.0,-608.0
Panama,31887.0,2024-05-01,9807.0,-905.0,4055.0,-22.0,14.0,5752.0,-883.0
Panama,31887.0,2024-06-01,9474.0,-372.0,4173.0,79.0,17.0,5301.0,-451.0
Panama,31887.0,2024-07-01,9551.0,59.0,4269.0,78.0,78.0,5282.0,-19.0
Panama,31887.0,2024-08-01,9704.0,54.0,4499.0,131.0,27.0,5205.0,-77.0
Panama,31887.0,2024-09-01,9149.0,-397.0,4287.0,-54.0,-3.0,4862.0,-343.0
Panama,31887.0,2024-10-01,8790.0,-435.0,4366.0,3.0,-53.0,4424.0,-438.0
Panama,31887.0,2024-11-01,8930.0,162.0,4487.0,143.0,5.0,4443.0,19.0
Panama,31887.0,2024-12-01,9441.0,550.0,4616.0,168.0,23.0,4825.0,382.0
Panama,31887.0,2025-01-01,9596.0,223.0,4637.0,89.0,-17.0,4959.0,134.0
Panama,31887.0,2025-02-01,9321.0,-207.0,4566.0,-3.0,4.0,4755.0,-204.0
Panama,31887.0,2025-03-01,9403.0,191.0,4738.0,281.0,11.0,4665.0,-90.0
Panama,31887.0,2025-04-01,9284.0,2.0,4688.0,71.0,1.0,4596.0,-69.0
Panama,31887.0,2025-05-01,8722.0,-207.0,4468.0,135.0,-36.0,4254.0,-342.0
Panama,31887.0,2025-06-01,8841.0,216.0,4193.0,-178.0,-25.0,4648.0,394.0
Panama,31887.0,2025-07-01,8776.0,49.0,4237.0,158.0,15.0,4539.0,-109.0
Panama,31887.0,2025-08-01,8629.0,-116.0,4378.0,172.0,11.0,4251.0,-288.0
Panama,31887.0,2025-09-01,8460.0,118.0,4172.0,81.0,-8.0,4288.0,37.0
Panama,31887.0,2025-10-01,8393.0,29.0,4282.0,206.0,-37.0,4111.0,-177.0
Panama,31887.0,2025-11-01,8810.0,463.0,4350.0,114.0,-86.0,4460.0,349.0
Panama,31887.0,2025-12-01,8735.0,45.0,4267.0,37.0,-25.0,4468.0,8.0
Panama,31887.0,2026-01-01,8720.0,52.0,4281.0,81.0,-30.0,4439.0,-29.0
Panama,31887.0,2026-02-01,8911.0,358.0,4207.0,93.0,-25.0,4704.0,265.0
Panama,31887.0,2026-03-01,8453.0,-170.0,3963.0,44.0,-54.0,4490.0,-214.0
Panama,31887.0,2026-04-01,8461.0,88.0,4091.0,208.0,2.0,4370.0,-120.0
Panama,31887.0,2026-05-01,8743.0,334.0,4487.0,448.0,-21.0,4256.0,-114.0
Peru,32204.0,2020-01-01,19787.0,,19606.0,,,181.0,-12.0
Peru,32204.0,2020-02-01,19447.0,,19264.0,,,183.0,2.0
Peru,32204.0,2020-03-01,19904.0,,19590.0,,,314.0,131.0
Peru,32204.0,2020-04-01,20512.0,,20212.0,,,300.0,-14.0
Peru,32204.0,2020-05-01,19630.0,,19362.0,,,268.0,-32.0
Peru,32204.0,2020-06-01,20593.0,,20041.0,,,552.0,284.0
Peru,32204.0,2020-07-01,21579.0,,21284.0,,,295.0,-257.0
Peru,32204.0,2020-08-01,24139.0,,23858.0,,,281.0,-14.0
Peru,32204.0,2020-09-01,26880.0,,26334.0,,,546.0,265.0
Peru,32204.0,2020-10-01,26537.0,,26163.0,,,374.0,-172.0
Peru,32204.0,2020-11-01,26431.0,,26096.0,,,335.0,-39.0
Peru,32204.0,2020-12-01,27437.0,,26867.0,,,570.0,235.0
Peru,32204.0,2021-01-01,27763.0,,27435.0,,,328.0,-242.0
Peru,32204.0,2021-02-01,28165.0,,27787.0,,,378.0,50.0
Peru,32204.0,2021-03-01,28771.0,,28399.0,,,372.0,-6.0
Peru,32204.0,2021-04-01,28707.0,,28373.0,,,334.0,-38.0
Peru,32204.0,2021-05-01,29038.0,,28709.0,,,329.0,-5.0
Peru,32204.0,2021-06-01,29410.0,,29070.0,,,340.0,11.0
Peru,32204.0,2021-07-01,28792.0,,28458.0,,,334.0,-6.0
Peru,32204.0,2021-08-01,27978.0,,27663.0,,,315.0,-19.0
Peru,32204.0,2021-09-01,28139.0,,27843.0,,,296.0,-19.0
Peru,32204.0,2021-10-01,27473.0,,27135.0,,,338.0,42.0
Peru,32204.0,2021-11-01,27446.0,,27117.0,,,329.0,-9.0
Peru,32204.0,2021-12-01,28026.0,,27665.0,,,361.0,32.0
Peru,32204.0,2022-01-01,28961.0,,28640.0,,,321.0,-40.0
Peru,32204.0,2022-02-01,29513.0,,29197.0,,,316.0,-5.0
Peru,32204.0,2022-03-01,29900.0,,29529.0,,,371.0,55.0
Peru,32204.0,2022-04-01,30323.0,,29974.0,,,349.0,-22.0
Peru,32204.0,2022-05-01,29856.0,,29543.0,,,313.0,-36.0
Peru,32204.0,2022-06-01,30781.0,,30355.0,,,426.0,113.0
Peru,32204.0,2022-07-01,32029.0,,31745.0,,,284.0,-142.0
Peru,32204.0,2022-08-01,32427.0,,32063.0,,,364.0,80.0
Peru,32204.0,2022-09-01,32248.0,,31749.0,,,499.0,135.0
Peru,32204.0,2022-10-01,31116.0,,30842.0,,,274.0,-225.0
Peru,32204.0,2022-11-01,31007.0,,30682.0,,,325.0,51.0
Peru,32204.0,2022-12-01,32061.0,,31034.0,,,1027.0,702.0
Peru,32204.0,2023-01-01,31811.0,,31520.0,,,291.0,-736.0
Peru,32204.0,2023-02-01,32626.0,971.0,32389.0,1025.0,279.0,237.0,-54.0
Peru,32204.0,2023-03-01,33116.0,217.0,32468.0,-194.0,274.0,648.0,411.0
Peru,32204.0,2023-04-01,32180.0,-1020.0,31908.0,-644.0,-131.0,272.0,-376.0
Peru,32204.0,2023-05-01,32232.0,149.0,31953.0,142.0,277.0,279.0,7.0
Peru,32204.0,2023-06-01,33043.0,962.0,32415.0,613.0,-130.0,628.0,349.0
Peru,32204.0,2023-07-01,31859.0,-1239.0,31533.0,-937.0,112.0,326.0,-302.0
Peru,32204.0,2023-08-01,32588.0,736.0,32267.0,741.0,-96.0,321.0,-5.0
Peru,32204.0,2023-09-01,32744.0,310.0,32125.0,12.0,22.0,619.0,298.0
Peru,32204.0,2023-10-01,31858.0,-1030.0,31571.0,-698.0,129.0,287.0,-332.0
Peru,32204.0,2023-11-01,31054.0,-951.0,30727.0,-991.0,191.0,327.0,40.0
Peru,32204.0,2023-12-01,32487.0,1204.0,30730.0,-226.0,254.0,1757.0,1430.0
Peru,32204.0,2024-01-01,32394.0,-53.0,32124.0,1434.0,-91.0,270.0,-1487.0
Peru,32204.0,2024-02-01,34791.0,2614.0,34533.0,2626.0,145.0,258.0,-12.0
Peru,32204.0,2024-03-01,37093.0,2238.0,35297.0,700.0,222.0,1796.0,1538.0
Peru,32204.0,2024-04-01,37660.0,874.0,36461.0,1471.0,-253.0,1199.0,-597.0
Peru,32204.0,2024-05-01,38917.0,1125.0,37698.0,1105.0,-118.0,1219.0,20.0
Peru,32204.0,2024-06-01,39518.0,485.0,37518.0,-296.0,265.0,2000.0,781.0
Peru,32204.0,2024-07-01,37003.0,-2717.0,35270.0,-2450.0,225.0,1733.0,-267.0
Peru,32204.0,2024-08-01,37829.0,640.0,36316.0,860.0,733.0,1513.0,-220.0
Peru,32204.0,2024-09-01,39965.0,1996.0,37912.0,1456.0,343.0,2053.0,540.0
Peru,32204.0,2024-10-01,40632.0,1117.0,40406.0,2944.0,-78.0,226.0,-1827.0
Peru,32204.0,2024-11-01,41429.0,687.0,41199.0,683.0,67.0,230.0,4.0
Peru,32204.0,2024-12-01,43735.0,2398.0,41403.0,296.0,-78.0,2332.0,2102.0
Peru,32204.0,2025-01-01,41666.0,-2117.0,40155.0,-1296.0,457.0,1511.0,-821.0
Peru,32204.0,2025-02-01,41563.0,-294.0,40721.0,375.0,-84.0,842.0,-669.0
Peru,32204.0,2025-03-01,42804.0,1192.0,40436.0,-334.0,298.0,2368.0,1526.0
Peru,32204.0,2025-04-01,40708.0,-2316.0,40373.0,-283.0,577.0,335.0,-2033.0
Peru,32204.0,2025-05-01,40103.0,-389.0,39698.0,-459.0,-346.0,405.0,70.0
Peru,32204.0,2025-06-01,41818.0,1544.0,39321.0,-548.0,288.0,2497.0,2092.0
Peru,32204.0,2025-07-01,40067.0,-1511.0,39463.0,382.0,-249.0,604.0,-1893.0
Peru,32204.0,2025-08-01,40641.0,304.0,39967.0,234.0,487.0,674.0,70.0
Peru,32204.0,2025-09-01,43235.0,2620.0,40494.0,553.0,-268.0,2741.0,2067.0
Peru,32204.0,2025-10-01,41555.0,-1488.0,40812.0,510.0,384.0,743.0,-1998.0
Peru,32204.0,2025-11-01,41220.0,-446.0,40593.0,-330.0,111.0,627.0,-116.0
Peru,32204.0,2025-12-01,45115.0,3894.0,41120.0,526.0,17.0,3995.0,3368.0
Peru,32204.0,2026-01-01,45074.0,-38.0,42273.0,1156.0,-54.0,2801.0,-1194.0
Peru,32204.0,2026-02-01,48655.0,3407.0,45768.0,3321.0,188.0,2887.0,86.0
Peru,32204.0,2026-03-01,53692.0,5446.0,49894.0,4535.0,-753.0,3798.0,911.0
Peru,32204.0,2026-04-01,52898.0,-535.0,50005.0,370.0,-104.0,2893.0,-905.0
Peru,32204.0,2026-05-01,53328.0,510.0,50207.0,282.0,-82.0,3121.0,228.0
Philippines,44806.0,2020-01-01,40440.0,,39703.0,,,737.0,-932.0
Philippines,44806.0,2020-02-01,41757.0,,40983.0,,,774.0,37.0
Philippines,44806.0,2020-03-01,43134.0,,41819.0,,,1315.0,541.0
Philippines,44806.0,2020-04-01,42716.0,,41894.0,,,822.0,-493.0
Philippines,44806.0,2020-05-01,42668.0,,41254.0,,,1414.0,592.0
Philippines,44806.0,2020-06-01,44181.0,,41237.0,,,2944.0,1530.0
Philippines,44806.0,2020-07-01,43781.0,,40832.0,,,2949.0,5.0
Philippines,44806.0,2020-08-01,47638.0,,41124.0,,,6514.0,3565.0
Philippines,44806.0,2020-09-01,46700.0,,41113.0,,,5587.0,-927.0
Philippines,44806.0,2020-10-01,47322.0,,40785.0,,,6537.0,950.0
Philippines,44806.0,2020-11-01,48630.0,,40787.0,,,7843.0,1306.0
Philippines,44806.0,2020-12-01,43315.0,,40793.0,,,2522.0,-5321.0
Philippines,44806.0,2021-01-01,47975.0,,46024.0,,,1951.0,-571.0
Philippines,44806.0,2021-02-01,50767.0,,47329.0,,,3438.0,1487.0
Philippines,44806.0,2021-03-01,50880.0,,46849.0,,,4031.0,593.0
Philippines,44806.0,2021-04-01,50681.0,,48346.0,,,2335.0,-1696.0
Philippines,44806.0,2021-05-01,50213.0,,48050.0,,,2163.0,-172.0
Philippines,44806.0,2021-06-01,50439.0,,48927.0,,,1512.0,-651.0
Philippines,44806.0,2021-07-01,50538.0,,49017.0,,,1521.0,9.0
Philippines,44806.0,2021-08-01,49782.0,,48605.0,,,1177.0,-344.0
Philippines,44806.0,2021-09-01,50542.0,,49260.0,,,1282.0,105.0
Philippines,44806.0,2021-10-01,49828.0,,48835.0,,,993.0,-289.0
Philippines,44806.0,2021-11-01,50347.0,,49310.0,,,1037.0,44.0
Philippines,44806.0,2021-12-01,48609.0,,47569.0,,,1040.0,3.0
Philippines,44806.0,2022-01-01,52528.0,,49597.0,,,2931.0,1891.0
Philippines,44806.0,2022-02-01,53942.0,,50430.0,,,3512.0,581.0
Philippines,44806.0,2022-03-01,52483.0,,48581.0,,,3902.0,390.0
Philippines,44806.0,2022-04-01,50924.0,,48170.0,,,2754.0,-1148.0
Philippines,44806.0,2022-05-01,50561.0,,48110.0,,,2451.0,-303.0
Philippines,44806.0,2022-06-01,49653.0,,48927.0,,,726.0,-1725.0
Philippines,44806.0,2022-07-01,51234.0,,50449.0,,,785.0,59.0
Philippines,44806.0,2022-08-01,50889.0,,50172.0,,,717.0,-68.0
Philippines,44806.0,2022-09-01,51246.0,,49890.0,,,1356.0,639.0
Philippines,44806.0,2022-10-01,46985.0,,45687.0,,,1298.0,-58.0
Philippines,44806.0,2022-11-01,47855.0,,46478.0,,,1377.0,79.0
Philippines,44806.0,2022-12-01,48227.0,,46895.0,,,1332.0,-45.0
Philippines,44806.0,2023-01-01,48752.0,,46462.0,,,2290.0,958.0
Philippines,44806.0,2023-02-01,50959.0,3150.0,46624.0,1105.0,-111.0,4335.0,2045.0
Philippines,44806.0,2023-03-01,51495.0,-188.0,47131.0,-217.0,1117.0,4364.0,29.0
Philippines,44806.0,2023-04-01,49951.0,-1067.0,46812.0,158.0,363.0,3139.0,-1225.0
Philippines,44806.0,2023-05-01,49285.0,345.0,46911.0,1110.0,-37.0,2374.0,-765.0
Philippines,44806.0,2023-06-01,49712.0,68.0,47571.0,301.0,97.0,2141.0,-233.0
Philippines,44806.0,2023-07-01,49613.0,42.0,48195.0,765.0,313.0,1418.0,-723.0
Philippines,44806.0,2023-08-01,48645.0,-484.0,47793.0,82.0,153.0,852.0,-566.0
Philippines,44806.0,2023-09-01,48444.0,677.0,47411.0,496.0,102.0,1033.0,181.0
Philippines,44806.0,2023-10-01,50591.0,1925.0,49494.0,1861.0,-65.0,1097.0,64.0
Philippines,44806.0,2023-11-01,54550.0,4091.0,53400.0,4038.0,544.0,1150.0,53.0
Philippines,44806.0,2023-12-01,57672.0,636.0,56095.0,209.0,1106.0,1577.0,427.0
Philippines,44806.0,2024-01-01,57519.0,265.0,55961.0,284.0,-162.0,1558.0,-19.0
Philippines,44806.0,2024-02-01,57922.0,1092.0,56430.0,1158.0,-1545.0,1492.0,-66.0
Philippines,44806.0,2024-03-01,60056.0,2486.0,58400.0,2322.0,174.0,1656.0,164.0
Philippines,44806.0,2024-04-01,57689.0,-2148.0,55463.0,-2718.0,-431.0,2226.0,570.0
Philippines,44806.0,2024-05-01,58752.0,1158.0,56521.0,1153.0,244.0,2231.0,5.0
Philippines,44806.0,2024-06-01,59970.0,1331.0,57743.0,1335.0,138.0,2227.0,-4.0
Philippines,44806.0,2024-07-01,62134.0,1663.0,59803.0,1559.0,730.0,2331.0,104.0
Philippines,44806.0,2024-08-01,63135.0,833.0,61160.0,1189.0,136.0,1975.0,-356.0
Philippines,44806.0,2024-09-01,64659.0,1572.0,62784.0,1672.0,425.0,1875.0,-100.0
Philippines,44806.0,2024-10-01,63992.0,247.0,62204.0,334.0,-776.0,1788.0,-87.0
Philippines,44806.0,2024-11-01,64415.0,580.0,62791.0,744.0,275.0,1624.0,-164.0
Philippines,44806.0,2024-12-01,62840.0,-834.0,60226.0,-1824.0,-358.0,2614.0,990.0
Philippines,44806.0,2025-01-01,57210.0,-5338.0,54860.0,-5074.0,248.0,2350.0,-264.0
Philippines,44806.0,2025-02-01,58044.0,911.0,56097.0,1314.0,588.0,1947.0,-403.0
Philippines,44806.0,2025-03-01,59255.0,855.0,57182.0,729.0,590.0,2073.0,126.0
Philippines,44806.0,2025-04-01,58509.0,97.0,56284.0,-55.0,492.0,2225.0,152.0
Philippines,44806.0,2025-05-01,57699.0,-311.0,56046.0,261.0,-495.0,1653.0,-572.0
Philippines,44806.0,2025-06-01,57023.0,-451.0,54740.0,-1081.0,260.0,2283.0,630.0
Philippines,44806.0,2025-07-01,56919.0,834.0,55308.0,1506.0,-384.0,1611.0,-672.0
Philippines,44806.0,2025-08-01,59877.0,2836.0,57807.0,2377.0,404.0,2070.0,459.0
Philippines,44806.0,2025-09-01,60283.0,227.0,58190.0,204.0,181.0,2093.0,23.0
Philippines,44806.0,2025-10-01,62074.0,1583.0,60054.0,1656.0,-54.0,2020.0,-73.0
Philippines,44806.0,2025-11-01,62169.0,-199.0,60424.0,76.0,279.0,1745.0,-275.0
Philippines,44806.0,2025-12-01,62048.0,276.0,59892.0,-135.0,-275.0,2156.0,411.0
Philippines,44806.0,2026-01-01,61692.0,12.0,59942.0,418.0,-182.0,1750.0,-406.0
Philippines,44806.0,2026-02-01,57942.0,-4049.0,55880.0,-4361.0,579.0,2062.0,312.0
Philippines,44806.0,2026-03-01,56073.0,-624.0,53306.0,-1329.0,-638.0,2767.0,705.0
Philippines,44806.0,2026-04-01,56164.0,518.0,53811.0,932.0,-96.0,2353.0,-414.0
Philippines,44806.0,2026-05-01,56166.0,754.0,53676.0,617.0,24.0,2490.0,137.0
Poland,15768.0,2020-01-01,,,32583.0,,,,
Poland,15768.0,2020-02-01,,,30853.0,,,,
Poland,15768.0,2020-03-01,,,31642.0,,,,
Poland,15768.0,2020-04-01,,,28463.0,,,,
Poland,15768.0,2020-05-01,,,32969.0,,,,
Poland,15768.0,2020-06-01,,,29857.0,,,,
Poland,15768.0,2020-07-01,,,30706.0,,,,
Poland,15768.0,2020-08-01,,,25587.0,,,,
Poland,15768.0,2020-09-01,,,29882.0,,,,
Poland,15768.0,2020-10-01,,,30529.0,,,,
Poland,15768.0,2020-11-01,,,29663.0,,,,
Poland,15768.0,2020-12-01,,,31635.0,,,,
Poland,15768.0,2021-01-01,,,41785.0,,,,
Poland,15768.0,2021-02-01,,,39669.0,,,,
Poland,15768.0,2021-03-01,,,41883.0,,,,
Poland,15768.0,2021-04-01,,,40037.0,,,,
Poland,15768.0,2021-05-01,,,44721.0,,,,
Poland,15768.0,2021-06-01,,,42438.0,,,,
Poland,15768.0,2021-07-01,,,41091.0,,,,
Poland,15768.0,2021-08-01,,,46081.0,,,,
Poland,15768.0,2021-09-01,,,46067.0,,,,
Poland,15768.0,2021-10-01,,,45504.0,,,,
Poland,15768.0,2021-11-01,,,50148.0,,,,
Poland,15768.0,2021-12-01,,,36540.0,,,,
Poland,15768.0,2022-01-01,,,37010.0,,,,
Poland,15768.0,2022-02-01,,,36926.0,,,,
Poland,15768.0,2022-03-01,,,36690.0,,,,
Poland,15768.0,2022-04-01,,,33228.0,,,,
Poland,15768.0,2022-05-01,,,34151.0,,,,
Poland,15768.0,2022-06-01,,,34086.0,,,,
Poland,15768.0,2022-07-01,,,35070.0,,,,
Poland,15768.0,2022-08-01,,,33902.0,,,,
Poland,15768.0,2022-09-01,,,31244.0,,,,
Poland,15768.0,2022-10-01,,,31373.0,,,,
Poland,15768.0,2022-11-01,,,33785.0,,,,
Poland,15768.0,2022-12-01,,,35309.0,,,,
Poland,15768.0,2023-01-01,,,36689.0,,,,
Poland,15768.0,2023-02-01,,,37142.0,1123.0,-761.0,,
Poland,15768.0,2023-03-01,,,37767.0,-207.0,884.0,,
Poland,15768.0,2023-04-01,,,39874.0,1957.0,99.0,,
Poland,15768.0,2023-05-01,,,41130.0,1620.0,-377.0,,
Poland,15768.0,2023-06-01,,,42529.0,1825.0,-428.0,,
Poland,15768.0,2023-07-01,,,42374.0,-60.0,-64.0,,
Poland,15768.0,2023-08-01,,,43564.0,1231.0,95.0,,
Poland,15768.0,2023-09-01,,,43168.0,41.0,-831.0,,
Poland,15768.0,2023-10-01,,,39862.0,-3085.0,46.0,,
Poland,15768.0,2023-11-01,,,41104.0,508.0,966.0,,
Poland,15768.0,2023-12-01,,,41040.0,-872.0,725.0,,
Poland,15768.0,2024-01-01,,,40545.0,-527.0,-89.0,,
Poland,15768.0,2024-02-01,,,40081.0,221.0,-536.0,,
Poland,15768.0,2024-03-01,,,39734.0,-147.0,177.0,,
Poland,15768.0,2024-04-01,,,37983.0,-1125.0,-696.0,,
Poland,15768.0,2024-05-01,,,38964.0,582.0,388.0,,
Poland,15768.0,2024-06-01,,,42056.0,2870.0,269.0,,
Poland,15768.0,2024-07-01,,,43130.0,-191.0,770.0,,
Poland,15768.0,2024-08-01,,,43314.0,-182.0,323.0,,
Poland,15768.0,2024-09-01,,,44175.0,503.0,412.0,,
Poland,15768.0,2024-10-01,,,43367.0,-159.0,-999.0,,
Poland,15768.0,2024-11-01,,,45670.0,1766.0,214.0,,
Poland,15768.0,2024-12-01,,,45143.0,-30.0,-613.0,,
Poland,15768.0,2025-01-01,,,46350.0,878.0,166.0,,
Poland,15768.0,2025-02-01,,,46360.0,-676.0,733.0,,
Poland,15768.0,2025-03-01,,,48739.0,2265.0,55.0,,
Poland,15768.0,2025-04-01,,,54176.0,5152.0,351.0,,
Poland,15768.0,2025-05-01,,,55303.0,1611.0,-474.0,,
Poland,15768.0,2025-06-01,,,57655.0,1902.0,620.0,,
Poland,15768.0,2025-07-01,,,58661.0,1213.0,-282.0,,
Poland,15768.0,2025-08-01,,,53522.0,-5752.0,543.0,,
Poland,15768.0,2025-09-01,,,54159.0,589.0,94.0,,
Poland,15768.0,2025-10-01,,,55119.0,830.0,78.0,,
Poland,15768.0,2025-11-01,,,52799.0,-2655.0,177.0,,
Poland,15768.0,2025-12-01,,,52770.0,130.0,-173.0,,
Poland,15768.0,2026-01-01,,,57851.0,5100.0,-190.0,,
Poland,15768.0,2026-02-01,,,58957.0,453.0,741.0,,
Poland,15768.0,2026-03-01,,,56933.0,-1279.0,-985.0,,
Poland,15768.0,2026-04-01,,,56221.0,-501.0,-45.0,,
Poland,15768.0,2026-05-01,,,56047.0,-147.0,95.0,,
Portugal,12319.0,2020-01-01,5661.0,,5408.0,,,253.0,13.0
Portugal,12319.0,2020-02-01,5683.0,,5350.0,,,333.0,80.0
Portugal,12319.0,2020-03-01,5043.0,,4880.0,,,163.0,-169.0
Portugal,12319.0,2020-04-01,4986.0,,4680.0,,,306.0,143.0
Portugal,12319.0,2020-05-01,5343.0,,4766.0,,,577.0,271.0
Portugal,12319.0,2020-06-01,5077.0,,4477.0,,,600.0,23.0
Portugal,12319.0,2020-07-01,5133.0,,4595.0,,,538.0,-62.0
Portugal,12319.0,2020-08-01,5286.0,,4815.0,,,471.0,-67.0
Portugal,12319.0,2020-09-01,5362.0,,5018.0,,,344.0,-127.0
Portugal,12319.0,2020-10-01,5095.0,,4571.0,,,524.0,180.0
Portugal,12319.0,2020-11-01,5108.0,,4580.0,,,527.0,3.0
Portugal,12319.0,2020-12-01,5209.0,,4777.0,,,432.0,-95.0
Portugal,12319.0,2021-01-01,5106.0,,4564.0,,,542.0,110.0
Portugal,12319.0,2021-02-01,5058.0,,4584.0,,,474.0,-67.0
Portugal,12319.0,2021-03-01,4853.0,,4419.0,,,435.0,-40.0
Portugal,12319.0,2021-04-01,4674.0,,4276.0,,,398.0,-37.0
Portugal,12319.0,2021-05-01,4892.0,,4490.0,,,402.0,4.0
Portugal,12319.0,2021-06-01,5750.0,,5257.0,,,493.0,91.0
Portugal,12319.0,2021-07-01,5308.0,,4971.0,,,337.0,-156.0
Portugal,12319.0,2021-08-01,5132.0,,4791.0,,,341.0,3.0
Portugal,12319.0,2021-09-01,5167.0,,4855.0,,,312.0,-29.0
Portugal,12319.0,2021-10-01,5212.0,,4899.0,,,314.0,2.0
Portugal,12319.0,2021-11-01,5550.0,,5202.0,,,347.0,34.0
Portugal,12319.0,2021-12-01,5349.0,,4897.0,,,452.0,104.0
Portugal,12319.0,2022-01-01,5393.0,,4770.0,,,623.0,172.0
Portugal,12319.0,2022-02-01,5605.0,,5218.0,,,387.0,-237.0
Portugal,12319.0,2022-03-01,5307.0,,5114.0,,,193.0,-194.0
Portugal,12319.0,2022-04-01,5241.0,,5096.0,,,145.0,-48.0
Portugal,12319.0,2022-05-01,5255.0,,4911.0,,,344.0,199.0
Portugal,12319.0,2022-06-01,5198.0,,4607.0,,,591.0,247.0
Portugal,12319.0,2022-07-01,5184.0,,4693.0,,,491.0,-100.0
Portugal,12319.0,2022-08-01,4696.0,,4244.0,,,452.0,-39.0
Portugal,12319.0,2022-09-01,4630.0,,4313.0,,,317.0,-134.0
Portugal,12319.0,2022-10-01,4996.0,,4733.0,,,263.0,-54.0
Portugal,12319.0,2022-11-01,5151.0,,4917.0,,,235.0,-28.0
Portugal,12319.0,2022-12-01,5623.0,,5499.0,,,124.0,-111.0
Portugal,12319.0,2023-01-01,5599.0,,5405.0,,,194.0,69.0
Portugal,12319.0,2023-02-01,5699.0,203.0,5452.0,149.0,-78.0,247.0,53.0
Portugal,12319.0,2023-03-01,5680.0,-138.0,5393.0,-179.0,97.0,288.0,41.0
Portugal,12319.0,2023-04-01,5059.0,-653.0,4749.0,-675.0,27.0,310.0,22.0
Portugal,12319.0,2023-05-01,5227.0,230.0,4799.0,112.0,-67.0,428.0,118.0
Portugal,12319.0,2023-06-01,5858.0,670.0,5445.0,684.0,98.0,413.0,-15.0
Portugal,12319.0,2023-07-01,5216.0,161.0,4793.0,151.0,-20.0,423.0,10.0
Portugal,12319.0,2023-08-01,5185.0,24.0,4784.0,46.0,-33.0,401.0,-22.0
Portugal,12319.0,2023-09-01,5268.0,168.0,4846.0,147.0,-86.0,422.0,21.0
Portugal,12319.0,2023-10-01,5096.0,-116.0,4649.0,-141.0,-61.0,447.0,25.0
Portugal,12319.0,2023-11-01,5197.0,-25.0,4793.0,19.0,131.0,403.0,-44.0
Portugal,12319.0,2023-12-01,5506.0,165.0,5005.0,68.0,175.0,501.0,97.0
Portugal,12319.0,2024-01-01,5589.0,106.0,5114.0,132.0,-32.0,474.0,-27.0
Portugal,12319.0,2024-02-01,5595.0,80.0,4979.0,-61.0,-70.0,615.0,141.0
Portugal,12319.0,2024-03-01,5584.0,-49.0,5041.0,23.0,46.0,543.0,-72.0
Portugal,12319.0,2024-04-01,5947.0,524.0,5465.0,585.0,-338.0,482.0,-61.0
Portugal,12319.0,2024-05-01,5939.0,-58.0,5498.0,-16.0,60.0,441.0,-42.0
Portugal,12319.0,2024-06-01,6088.0,93.0,5663.0,109.0,58.0,425.0,-16.0
Portugal,12319.0,2024-07-01,6123.0,-46.0,5683.0,-61.0,84.0,440.0,15.0
Portugal,12319.0,2024-08-01,6103.0,-100.0,5651.0,-112.0,78.0,452.0,12.0
Portugal,12319.0,2024-09-01,6403.0,255.0,5747.0,51.0,39.0,656.0,204.0
Portugal,12319.0,2024-10-01,6328.0,73.0,5667.0,68.0,-140.0,661.0,5.0
Portugal,12319.0,2024-11-01,5991.0,-366.0,5384.0,-311.0,28.0,606.0,-55.0
Portugal,12319.0,2024-12-01,5886.0,-10.0,5465.0,176.0,-93.0,421.0,-186.0
Portugal,12319.0,2025-01-01,1849.0,-21.0,1413.0,-37.0,-3180.0,436.0,15.0
